unique_key;created_date;closed_date;descriptor_raw;descriptor_len;registro_escritura;complaint_type;descriptor;priority;agency;sla_dias;ubigeo;departamento;provincia;distrito;incident_address;latitude;longitude;reporter_name;reporter_email;reporter_phone;sector;open_data_channel_type;attachment_count;acepta_politica_privacidad;status;dias_resolucion;cumple_sla;dni;confianza;evidencia
PE311-2025-000254;20/05/2025 03:09;;basura x todos lados en calle los jazmines 22 lima, ya 4 dias sin q pase el camion, esto es un asco;99;informal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Calle Los Jazmines Cdra. 22;-12.030267;-77.034584;Milagros Salazar Salazar;milagros.salazar52@example.pe;990639573;CIUDADANO;APP_MOVIL;3;1;ASIGNADO;;;4247;;3 archivo(s) adjunto(s)
PE311-2024-000255;27/09/2024 20:43;;Hay un arbol a punto de caerse en Av. Wiese cuadra 7, Santiago De Surco. Con el viento se mueve muchisimo y esta encima de los cables.;134;coloquial;AREAS_VERDES;ARBOL_RIESGO_CAIDA;ALTA;MUNICIPALIDAD_DISTRITAL;20;150140;LIMA;LIMA;SANTIAGO DE SURCO;Av. Wiese Cdra. 7;-12.148049;-77.002825;Jorge Rojas Rojas;jorge.rojas23@example.pe;962215847;CIUDADANO;APP_MOVIL;3;1;EN_PROCESO;;;4248;;3 archivo(s) adjunto(s)
PE311-2026-000256;6/02/2026 07:26;28/02/2026 22:26;Solicito la reposicion de la senalizacion vertical en Av. Grau cuadra 28, Arequipa, dado que la senal de pare se encuentra doblada e ilegible.;142;formal;VIA_PUBLICA;SENALIZACION_DANADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;40101;AREQUIPA;AREQUIPA;AREQUIPA;Av. Grau Cdra. 28;-16.392562;-71.5323;Pedro Vargas Espinoza;pedro.vargas19@example.pe;987999015;CIUDADANO;WEB;0;1;CERRADO;22.62;0;4249;;Sin evidencia adjunta
PE311-2025-000257;17/06/2025 21:06;;Informo el atoro del sistema de desague en Calle Las Begonias cuadra 15, San Isidro, con afloramiento de aguas servidas en la via publica. Existe riesgo sanitario.;163;formal;AGUA_Y_SANEAMIENTO;DESAGUE_ATORADO;ALTA;EPS_SANEAMIENTO;3;150130;LIMA;LIMA;SAN ISIDRO;Calle Las Begonias Cdra. 15;-12.086513;-77.040033;Maria Castillo Salazar;maria.castillo72@example.pe;988129636;CIUDADANO;WEB;0;1;EN_PROCESO;;;4250;;Sin evidencia adjunta
PE311-2024-000258;14/03/2024 00:59;;Solicito se incremente la frecuencia de patrullaje del serenazgo en Av. Arequipa cuadra 4, Santiago De Surco, dado el incremento de incidentes en horario nocturno.;163;formal;SEGURIDAD_CIUDADANA;ZONA_SIN_PATRULLAJE;MEDIA;SERENAZGO;2;150140;LIMA;LIMA;SANTIAGO DE SURCO;Av. Arequipa Cdra. 4;-12.120085;-76.99747;Lucia Flores Reyes;lucia.flores87@example.pe;985626738;INSTITUCION_PUBLICA;WEB;0;1;EN_PROCESO;;;4251;;Sin evidencia adjunta
PE311-2025-000259;23/11/2025 07:57;24/11/2025 14:57;Solicito la poda de los arboles ubicados en Av. Grau cuadra 18, San Martin De Porres, cuyas ramas obstruyen la senalizacion y el alumbrado publico.;147;formal;AREAS_VERDES;PODA_PENDIENTE;BAJA;MUNICIPALIDAD_DISTRITAL;20;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Av. Grau Cdra. 18;-12.026069;-77.068917;Carmen Espinoza Rojas;carmen.espinoza90@example.pe;936491863;CIUDADANO;APP_MOVIL;2;1;CERRADO;1.29;1;4252;;2 archivo(s) adjunto(s)
PE311-2025-000260;30/08/2025 16:45;;Hay un cable colgando casi al piso en Pasaje Los Olivos cuadra 28 Lima. Es peligrosisimo, por favor vengan urgente antes que pase una desgracia.;144;coloquial;ALUMBRADO_PUBLICO;CABLE_CAIDO;ALTA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Pasaje Los Olivos Cdra. 28;-12.026683;-77.03872;Miguel Reyes Paredes;miguel.reyes41@example.pe;934632341;CIUDADANO;TELEFONO;0;1;RECIBIDO;;;4253;;Sin evidencia adjunta
PE311-2025-000261;3/07/2025 14:33;18/08/2025 21:33;El area verde de Jr. Huancavelica cuadra 17, Santiago De Surco esta completamente seca. Hace semanas que no la riegan.;118;coloquial;AREAS_VERDES;RIEGO_DEFICIENTE;BAJA;MUNICIPALIDAD_DISTRITAL;20;150140;LIMA;LIMA;SANTIAGO DE SURCO;Jr. Huancavelica Cdra. 17;-12.131059;-77.001348;Jose Huaman Diaz;jose.huaman91@example.pe;966393734;CIUDADANO;WEB;0;1;CERRADO;46.29;0;4254;;Sin evidencia adjunta
PE311-2025-000262;12/01/2025 19:16;22/01/2025 20:16;Comunico que el buzon de desague ubicado en Jr. Bolivar cuadra 14, Lima, se encuentra sin tapa desde hace varios dias, constituyendo un peligro inminente para peatones y vehiculos. Solicito atencion prioritaria.;211;formal;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Jr. Bolivar Cdra. 14;-12.053326;-77.020871;Patricia Ccahuana Espinoza;patricia.ccahuana48@example.pe;967396134;CIUDADANO;APP_MOVIL;1;1;CERRADO;10.04;1;4255;;1 archivo(s) adjunto(s)
PE311-2024-000263;18/11/2024 02:43;28/11/2024 11:43;Hay un carro abandonado en Calle San Martin cuadra 14, San Juan De Lurigancho hace meses. Ya está lleno de polvo y le han roto las lunas, se esta volviendo guarida.;164;coloquial;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Calle San Martin Cdra. 14;-11.98704;-76.999711;Lucia Vargas Diaz;lucia.vargas53@example.pe;973508333;INSTITUCION_PUBLICA;APP_MOVIL;0;1;CERRADO;10.38;0;4256;;Sin evidencia adjunta
PE311-2025-000264;4/08/2025 12:34;;El desague se ha atorado en Av. Los Proceres cuadra 10 Lima y está saliendo agua sucia a la pista. El olor es terrible y hay ninos jugando cerca.;145;coloquial;AGUA_Y_SANEAMIENTO;DESAGUE_ATORADO;ALTA;EPS_SANEAMIENTO;3;150101;LIMA;LIMA;LIMA;Av. Los Proceres Cdra. 10;-12.03999;-77.040922;Juan Vargas Chavez;juan.vargas43@example.pe;937909669;CIUDADANO;WEB;1;1;EN_PROCESO;;;4257;;1 archivo(s) adjunto(s)
PE311-2024-000265;17/08/2024 18:36;;Buenos dias, quiero reportar un hueco grande en la pista de Av. Los Proceres cuadra 25, en San Martin De Porres. Ya varios carros se han malogrado la llanta ahi. Por favor arreglarlo.;183;coloquial;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Av. Los Proceres Cdra. 25;-12.017021;-77.072469;Maria Flores Huaman;maria.flores62@example.pe;955892003;CIUDADANO;WEB;0;1;EN_PROCESO;;;4258;;Sin evidencia adjunta
PE311-2024-000266;26/01/2024 04:01;4/02/2024 02:01;Comunico la interrupcion del servicio de recoleccion de residuos en Av. Tupac Amaru cuadra 22, Trujillo, por un periodo aproximado de 16 dias.;142;formal;LIMPIEZA_PUBLICA;CAMION_NO_PASA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Av. Tupac Amaru Cdra. 22;-8.094705;-79.015086;Ana Ccahuana Espinoza;ana.ccahuana11@example.pe;961806449;CIUDADANO;WEB;2;1;CERRADO;8.92;0;4259;;2 archivo(s) adjunto(s)
PE311-2024-000267;7/02/2024 01:59;10/02/2024 18:59;Hay una fuga de agua en Av. Los Proceres cuadra 12, Arequipa. Se esta perdiendo un monton de agua hace 19 dias y nadie viene.;125;coloquial;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;40101;AREQUIPA;AREQUIPA;AREQUIPA;Av. Los Proceres Cdra. 12;-16.408829;-71.533973;Carlos Quispe Mamani;carlos.quispe35@example.pe;959506998;CIUDADANO;TELEFONO;0;1;CERRADO;3.71;0;4260;;Sin evidencia adjunta
PE311-2024-000268;4/06/2024 20:58;;Informo que el poste ubicado en Av. La Marina cuadra 14, Lima, presenta una inclinacion pronunciada con riesgo de colapso sobre viviendas contiguas.;148;formal;ALUMBRADO_PUBLICO;POSTE_INCLINADO;ALTA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Av. La Marina Cdra. 14;-12.054605;-77.053792;Diego Mamani Quispe;diego.mamani31@example.pe;922708930;CIUDADANO;WEB;0;1;ASIGNADO;;;4261;;Sin evidencia adjunta
PE311-2024-000269;3/10/2024 16:06;11/10/2024 23:06;Comunico la acumulacion de residuos solidos en la esquina de Av. Grau cuadra 7, Chiclayo, la cual persiste hace 8 dias generando malos olores y proliferacion de roedores. Solicito el recojo correspondiente.;206;formal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Av. Grau Cdra. 7;-6.776807;-79.855825;Diego Paredes Flores;diego.paredes61@example.pe;955035631;CIUDADANO;WEB;1;1;CERRADO;8.29;0;4262;;1 archivo(s) adjunto(s)
PE311-2025-000270;12/08/2025 12:36;;La esquina de Av. Universitaria con la cuadra 7 en San Miguel se ha vuelto un botadero. La gente tira basura de noche y nadie hace nada.;136;coloquial;LIMPIEZA_PUBLICA;PUNTO_CRITICO_BASURA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150137;LIMA;LIMA;SAN MIGUEL;Av. Universitaria Cdra. 7;-12.07267;-77.097439;Carmen Quispe Mamani;carmen.quispe54@example.pe;978408565;CIUDADANO;APP_MOVIL;1;1;RECIBIDO;;;4263;;1 archivo(s) adjunto(s)
PE311-2024-000271;3/07/2024 23:43;9/07/2024 22:43;El poste de luz de Jr. Amazonas cuadra 24 en Piura está apagado hace como 18 dias. La cuadra esta oscurisima en las noches y ya han asaltado ahi.;145;coloquial;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;200101;PIURA;PIURA;PIURA;Jr. Amazonas Cdra. 24;-5.201866;-80.64308;Alonso Alvarez Ramos;alonso.alvarez37@example.pe;953237191;CIUDADANO;WEB;1;1;CERRADO;5.96;1;4135;;1 archivo(s) adjunto(s)
PE311-2024-000272;6/12/2024 20:10;;En Calle Los Cipreses cuadra 19 de Chiclayo nunca pasa el serenazgo. Ya van 21 robos este mes en la misma esquina.;114;coloquial;SEGURIDAD_CIUDADANA;ZONA_SIN_PATRULLAJE;MEDIA;SERENAZGO;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Calle Los Cipreses Cdra. 19;-6.762109;-79.82704;Carlos Paredes Vargas;carlos.paredes71@example.pe;925065079;CIUDADANO;APP_MOVIL;0;1;EN_PROCESO;;;4264;;Sin evidencia adjunta
PE311-2025-000273;22/01/2025 16:21;31/01/2025 22:21;Comunico que el semaforo ubicado en la interseccion de Jr. Amazonas cuadra 11, Villa El Salvador, se encuentra inoperativo, generando congestion y riesgo de accidentes.;168;formal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150142;LIMA;LIMA;VILLA EL SALVADOR;Jr. Amazonas Cdra. 11;-12.196214;-76.928764;Ana Reyes Vargas;ana.reyes94@example.pe;941914575;CIUDADANO;APP_MOVIL;0;1;CERRADO;9.25;1;4265;;Sin evidencia adjunta
PE311-2025-000274;17/02/2025 17:39;;Siempre estacionan sobre la vereda en Jr. Amazonas cuadra 15, Arequipa y no se puede caminar. Ya reclamamos varias veces.;121;coloquial;TRANSPORTE_Y_TRANSITO;ESTACIONAMIENTO_INDEBIDO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;40101;AREQUIPA;AREQUIPA;AREQUIPA;Jr. Amazonas Cdra. 15;-16.426237;-71.547723;Sofia Rojas Mamani;sofia.rojas31@example.pe;941602472;CIUDADANO;TELEFONO;0;1;EN_PROCESO;;;4223;;Sin evidencia adjunta
PE311-2025-000275;11/01/2025 01:45;;El area verde de Av. Canada cuadra 10, San Juan De Lurigancho está completamente seca. Hace semanas que no la riegan.;117;coloquial;AREAS_VERDES;RIEGO_DEFICIENTE;BAJA;MUNICIPALIDAD_DISTRITAL;20;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Canada Cdra. 10;-11.993433;-77.009094;Diego Paredes Huaman;diego.paredes86@example.pe;936446638;INSTITUCION_PUBLICA;APP_MOVIL;1;1;ASIGNADO;;;4091;;1 archivo(s) adjunto(s)
PE311-2025-000276;26/07/2025 21:50;29/07/2025 18:50;Hay un monton de basura acumulada en Av. Los Proceres cuadra 11 en Callao. Ya hace 12 dias que no recogen y el olor es insoportable, hay moscas y ratas.;152;coloquial;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;70101;CALLAO;CALLAO;CALLAO;Av. Los Proceres Cdra. 11;-12.052325;-77.111085;Gabriela Mamani Paredes;gabriela.mamani43@example.pe;990690117;CIUDADANO;APP_MOVIL;1;1;CERRADO;2.88;1;4266;;1 archivo(s) adjunto(s)
PE311-2024-000277;30/09/2024 11:28;;Comunico que el semaforo ubicado en la interseccion de Av. El Sol cuadra 13, Miraflores, se encuentra inoperativo, generando congestion y riesgo de accidentes.;159;formal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150122;LIMA;LIMA;MIRAFLORES;Av. El Sol Cdra. 13;-12.116102;-77.021211;Ricardo Mamani Diaz;ricardo.mamani25@example.pe;965852916;CIUDADANO;WEB;0;1;ASIGNADO;;;4267;;Sin evidencia adjunta
PE311-2026-000278;12/04/2026 04:19;;Comunico una fuga de agua potable en la calzada de Av. Wiese cuadra 27, Lima, que viene desperdiciando agua de manera continua desde hace 5 dias. Solicito la reparacion de la tuberia.;183;formal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150101;LIMA;LIMA;LIMA;Av. Wiese Cdra. 27;-12.032146;-77.051695;Carlos Espinoza Alvarez;carlos.espinoza74@example.pe;915886319;CIUDADANO;WEB;0;1;RECIBIDO;;;4268;;Sin evidencia adjunta
PE311-2024-000279;12/09/2024 21:09;18/09/2024 23:09;Comunico el arrojo de desmonte de construccion en la via publica, Jr. Bolivar cuadra 12, San Miguel, presuntamente proveniente de una obra sin autorizacion.;156;formal;LIMPIEZA_PUBLICA;DESMONTE_VIA_PUBLICA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150137;LIMA;LIMA;SAN MIGUEL;Jr. Bolivar Cdra. 12;-12.097369;-77.076599;Ricardo Mamani Reyes;ricardo.mamani77@example.pe;955353145;INSTITUCION_PUBLICA;WEB;0;1;CERRADO;6.08;0;4269;;Sin evidencia adjunta
PE311-2026-000280;4/04/2026 01:25;;La luz del poste en Calle Los Jazmines cuadra 19, San Martin De Porres, prende y apaga toda la noche. Molesta y ademas no alumbra bien.;135;coloquial;ALUMBRADO_PUBLICO;LUMINARIA_INTERMITENTE;MEDIA;CONCESIONARIA_ELECTRICA;7;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Calle Los Jazmines Cdra. 19;-12.026296;-77.097972;Carlos Ccahuana Flores;carlos.ccahuana98@example.pe;990952397;CIUDADANO;TELEFONO;0;1;ASIGNADO;;;4242;;Sin evidencia adjunta
PE311-2026-000281;3/04/2026 11:48;18/04/2026 08:48;Comunico ruidos molestos que exceden los limites maximos permisibles provenientes de un inmueble en Av. La Marina cuadra 18, Lima, en horario nocturno. Solicito fiscalizacion.;175;formal;CONTAMINACION_Y_RUIDO;RUIDO_NOCTURNO;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150101;LIMA;LIMA;LIMA;Av. La Marina Cdra. 18;-12.038222;-77.027823;Diego Alvarez Ccahuana;diego.alvarez49@example.pe;963260884;INSTITUCION_PRIVADA;APP_MOVIL;1;1;CERRADO;14.88;0;4270;;1 archivo(s) adjunto(s)
PE311-2024-000282;29/09/2024 21:55;;Hay un arbol a punto de caerse en Av. Arequipa cuadra 20, Lima. Con el viento se mueve muchisimo y está encima de los cables.;125;coloquial;AREAS_VERDES;ARBOL_RIESGO_CAIDA;ALTA;MUNICIPALIDAD_DISTRITAL;20;150101;LIMA;LIMA;LIMA;Av. Arequipa Cdra. 20;-12.045384;-77.05971;Maria Chavez Salazar;maria.chavez79@example.pe;950494557;CIUDADANO;TELEFONO;0;1;EN_PROCESO;;;4045;;Sin evidencia adjunta
PE311-2026-000283;13/02/2026 15:22;16/03/2026 00:22;Buenos dias, quiero reportar un hueco grande en la pista de Jr. Amazonas cuadra 1, en San Martin De Porres. Ya varios carros se han malogrado la llanta ahi. Por favor arreglarlo.;178;coloquial;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Jr. Amazonas Cdra. 1;-12.020858;-77.090285;Carmen Ramos Ramos;carmen.ramos49@example.pe;925595732;CIUDADANO;WEB;2;1;CERRADO;30.38;0;4271;;2 archivo(s) adjunto(s)
PE311-2024-000284;29/04/2024 03:17;2/05/2024 19:17;Comunico el funcionamiento de un local que expende bebidas alcoholicas sin licencia en Av. El Sol cuadra 16, Miraflores, en horario no autorizado.;146;formal;SEGURIDAD_CIUDADANA;LOCAL_CLANDESTINO;MEDIA;SERENAZGO;2;150122;LIMA;LIMA;MIRAFLORES;Av. El Sol Cdra. 16;-12.131886;-77.046945;Jorge Mamani Salazar;jorge.mamani24@example.pe;962179115;CIUDADANO;WEB;0;1;CERRADO;3.67;0;4272;;Sin evidencia adjunta
PE311-2026-000285;17/06/2026 07:21;4/07/2026 02:21;Las combis se paran en media pista en Jr. Ayacucho cuadra 20, Trujillo, formando un paradero informal. Bloquean todo el trafico.;128;coloquial;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Jr. Ayacucho Cdra. 20;-8.096281;-79.034581;Ana Castillo Huaman;ana.castillo48@example.pe;912010675;INSTITUCION_PUBLICA;WEB;2;1;CERRADO;16.79;0;4273;;2 archivo(s) adjunto(s)
PE311-2026-000286;19/04/2026 12:43;;Hay un carro abandonado en Av. Wiese cuadra 1, Arequipa hace meses. Ya esta lleno de polvo y le han roto las lunas, se esta volviendo guarida. Gracias.;151;coloquial;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;40101;AREQUIPA;AREQUIPA;AREQUIPA;Av. Wiese Cdra. 1;-16.403506;-71.532872;Luis Alvarez Espinoza;luis.alvarez35@example.pe;948633703;CIUDADANO;APP_MOVIL;1;1;ASIGNADO;;;4274;;1 archivo(s) adjunto(s)
PE311-2026-000287;26/02/2026 22:17;2/03/2026 17:17;La camara de seguridad de Calle Las Begonias cuadra 21, San Martin De Porres esta rota hace tiempo. De que sirve si no funciona.;128;coloquial;SEGURIDAD_CIUDADANA;CAMARA_INOPERATIVA;MEDIA;SERENAZGO;2;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Calle Las Begonias Cdra. 21;-12.009351;-77.096139;Lucia Salazar Ramos;lucia.salazar80@example.pe;980712770;CIUDADANO;APP_MOVIL;0;1;CERRADO;3.79;0;4275;;Sin evidencia adjunta
PE311-2024-000288;25/06/2024 09:39;27/06/2024 07:39;Comunico una fuga de agua potable en la calzada de Calle Tacna cuadra 26, Lima, que viene desperdiciando agua de manera continua desde hace 7 dias. Solicito la reparacion de la tuberia.;185;formal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150101;LIMA;LIMA;LIMA;Calle Tacna Cdra. 26;-12.033798;-77.029163;Elena Rojas Vargas;elena.rojas14@example.pe;982409941;INSTITUCION_PUBLICA;WEB;0;1;CERRADO;1.92;1;4276;;Sin evidencia adjunta
PE311-2025-000289;23/01/2025 10:48;;La luz del poste en Jr. Ayacucho cuadra 12, San Martin De Porres, prende y apaga toda la noche. Molesta y ademas no alumbra bien. Gracias.;138;coloquial;ALUMBRADO_PUBLICO;LUMINARIA_INTERMITENTE;MEDIA;CONCESIONARIA_ELECTRICA;7;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Jr. Ayacucho Cdra. 12;-12.015831;-77.101684;Pedro Diaz Ccahuana;pedro.diaz26@example.pe;972074272;CIUDADANO;WEB;1;1;EN_PROCESO;;;4277;;1 archivo(s) adjunto(s)
PE311-2026-000290;25/04/2026 06:31;;La vereda de Calle Tacna cuadra 14 en Arequipa esta toda rota y levantada. Mi mama casi se cae ayer. Necesitamos que la reparen.;128;coloquial;VIA_PUBLICA;VEREDA_DETERIORADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;40101;AREQUIPA;AREQUIPA;AREQUIPA;Calle Tacna Cdra. 14;-16.394398;-71.520371;Alonso Salazar Mamani;alonso.salazar97@example.pe;925198621;INSTITUCION_PUBLICA;WEB;0;1;RECIBIDO;;;4278;;Sin evidencia adjunta
PE311-2025-000291;3/06/2025 09:11;19/06/2025 03:11;Comunico que el semaforo ubicado en la interseccion de Calle Tacna cuadra 14, Arequipa, se encuentra inoperativo, generando congestion y riesgo de accidentes.;158;formal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;40101;AREQUIPA;AREQUIPA;AREQUIPA;Calle Tacna Cdra. 14;-16.427127;-71.522629;Juan Rojas Cordova;juan.rojas68@example.pe;948112412;CIUDADANO;WEB;0;1;CERRADO;15.75;0;4279;;Sin evidencia adjunta
PE311-2025-000292;4/01/2025 01:16;19/01/2025 06:16;Hay un olor horrible que sale de un local en Jr. Cusco cuadra 21, Lima. Parece quimico, nos arde la garganta. Gracias.;118;coloquial;CONTAMINACION_Y_RUIDO;OLORES_NOCIVOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150101;LIMA;LIMA;LIMA;Jr. Cusco Cdra. 21;-12.062742;-77.051881;Miguel Ramos Paredes;miguel.ramos11@example.pe;933970382;CIUDADANO;APP_MOVIL;1;1;CERRADO;15.21;0;4280;;1 archivo(s) adjunto(s)
PE311-2024-000293;12/06/2024 05:29;27/06/2024 03:29;Informo la presencia de un vehiculo en aparente estado de abandono en Jr. Amazonas cuadra 7, Lima, el cual permanece estacionado hace mas de 9 dias ocupando espacio publico.;173;formal;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Jr. Amazonas Cdra. 7;-12.064387;-77.05485;Maria Alvarez Diaz;maria.alvarez10@example.pe;952846782;CIUDADANO;APP_MOVIL;2;1;CERRADO;14.92;0;4281;;2 archivo(s) adjunto(s)
PE311-2026-000294;10/02/2026 03:43;;El semaforo del cruce de Av. Universitaria cuadra 17 en Trujillo no funciona hace 32 dias. Es un caos, ya casi chocan varias veces.;131;coloquial;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Av. Universitaria Cdra. 17;-8.120501;-79.029177;Lucia Ramos Flores;lucia.ramos14@example.pe;948548768;CIUDADANO;WEB;0;1;ASIGNADO;;;4282;;Sin evidencia adjunta
PE311-2025-000295;16/12/2025 21:42;21/12/2025 06:42;Buenos dias, quiero reportar un hueco grande en la pista de Av. Brasil cuadra 24, en Lima. Ya varios carros se han malogrado la llanta ahi. Por favor arreglarlo.;161;coloquial;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Av. Brasil Cdra. 24;-12.041376;-77.057981;Gabriela Quispe Salazar;gabriela.quispe15@example.pe;979596036;INSTITUCION_PUBLICA;WEB;1;1;CERRADO;4.38;1;4283;;1 archivo(s) adjunto(s)
PE311-2024-000296;6/01/2024 21:27;;Las combis se paran en media pista en Pasaje Los Olivos cuadra 18, San Martin De Porres, formando un paradero informal. Bloquean todo el trafico.;145;coloquial;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Pasaje Los Olivos Cdra. 18;-12.005708;-77.097612;Ricardo Rojas Huaman;ricardo.rojas17@example.pe;990433223;CIUDADANO;WEB;0;1;ASIGNADO;;;4284;;Sin evidencia adjunta
PE311-2025-000297;23/05/2025 07:18;7/06/2025 14:18;Por medio de la presente comunico la existencia de un bache de considerable magnitud en la calzada de Jr. Junin a la altura de la cuadra 10, Villa El Salvador. El deterioro viene generando riesgo para los vehiculos que transitan por dicha via. Solicito se disponga la inspeccion y reparacion correspondiente.;308;formal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150142;LIMA;LIMA;VILLA EL SALVADOR;Jr. Junin Cdra. 10;-12.213419;-76.916418;Pedro Salazar Cordova;pedro.salazar54@example.pe;966304450;CIUDADANO;APP_MOVIL;0;1;CERRADO;15.29;0;4285;;Sin evidencia adjunta
PE311-2025-000298;13/02/2025 18:31;25/02/2025 22:31;Comunico que el semaforo ubicado en la interseccion de Jr. Ayacucho cuadra 23, Lima, se encuentra inoperativo, generando congestion y riesgo de accidentes.;155;formal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Jr. Ayacucho Cdra. 23;-12.024743;-77.044115;Elena Alvarez Ramos;elena.alvarez48@example.pe;983877495;CIUDADANO;WEB;0;1;CERRADO;12.17;0;4286;;Sin evidencia adjunta
PE311-2025-000299;7/01/2025 13:55;27/02/2025 04:55;Solicito el mantenimiento integral del parque ubicado en Av. Colonial cuadra 10, Lima, cuyo mobiliario y areas verdes presentan deterioro significativo.;152;formal;AREAS_VERDES;PARQUE_ABANDONADO;BAJA;MUNICIPALIDAD_DISTRITAL;20;150101;LIMA;LIMA;LIMA;Av. Colonial Cdra. 10;-12.045745;-77.045446;Carlos Ccahuana Castillo;carlos.ccahuana54@example.pe;957945633;CIUDADANO;APP_MOVIL;0;1;CERRADO;50.62;0;4287;;Sin evidencia adjunta
PE311-2025-000300;29/01/2025 20:08;31/01/2025 07:08;El semaforo del cruce de Av. Colonial cuadra 23 en Callao no funciona hace 28 dias. Es un caos, ya casi chocan varias veces.;124;coloquial;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;70101;CALLAO;CALLAO;CALLAO;Av. Colonial Cdra. 23;-12.078231;-77.135821;Carmen Mamani Ramos;carmen.mamani11@example.pe;932317790;CIUDADANO;PRESENCIAL;0;1;CERRADO;1.46;1;4288;;Sin evidencia adjunta
